0.748537, 0.590498, -0.043369
0.743446, 0.587403, -0.045694
0.742082, 0.586750, -0.047294
0.742082, 0.586750, -0.047294
0.743638, 0.584356, -0.045581
0.743638, 0.584356, -0.045581
0.744189, 0.583216, -0.046069
0.744189, 0.583216, -0.046069
0.744631, 0.586781, -0.049118
0.744631, 0.586781, -0.049118
0.745404, 0.577006, -0.051839
0.745404, 0.577006, -0.051839
0.735139, 0.574155, -0.049492
0.735139, 0.574155, -0.049492
0.739294, 0.574757, -0.051343
0.739294, 0.574757, -0.051343
0.738723, 0.573631, -0.049298
0.738723, 0.573631, -0.049298
0.740963, 0.575548, -0.050289
0.740963, 0.575548, -0.050289
0.739630, 0.576089, -0.050496
0.739630, 0.576089, -0.050496
0.740417, 0.572936, -0.050336
0.740417, 0.572936, -0.050336
0.738577, 0.575635, -0.051124
0.738577, 0.575635, -0.051124
0.737856, 0.573444, -0.049052
0.737856, 0.573444, -0.049052
0.738544, 0.582145, -0.044129
0.738544, 0.582145, -0.044129
0.735427, 0.577077, -0.039618
0.735427, 0.577077, -0.039618
0.729548, 0.572517, -0.038192
0.729548, 0.572517, -0.038192
0.724230, 0.575903, -0.037521
0.724230, 0.575903, -0.037521
0.717175, 0.577018, -0.038860
0.717175, 0.577018, -0.038860
0.710605, 0.574965, -0.041383
0.710605, 0.574965, -0.041383
0.704746, 0.574620, -0.041191
0.704746, 0.574620, -0.041191
0.700845, 0.578831, -0.038920
0.700845, 0.578831, -0.038920
0.694508, 0.579636, -0.039247
0.694508, 0.579636, -0.039247
0.685812, 0.577008, -0.042072
0.685812, 0.577008, -0.042072
0.679740, 0.577614, -0.037802
0.679740, 0.577614, -0.037802
0.664803, 0.575482, -0.039519
0.664803, 0.575482, -0.039519
0.655437, 0.575719, -0.041053
0.655437, 0.575719, -0.041053
0.636988, 0.569999, -0.044930
0.636988, 0.569999, -0.044930
0.636988, 0.569999, -0.044930
0.624669, 0.566046, -0.043353
0.608675, 0.561270, -0.041982
0.608675, 0.561270, -0.041982
0.589000, 0.558013, -0.042339
0.589000, 0.558013, -0.042339
0.576622, 0.551396, -0.044167
0.576622, 0.551396, -0.044167
0.560965, 0.552940, -0.042963
0.560965, 0.552940, -0.042963
0.544872, 0.553609, -0.045567
0.544872, 0.553609, -0.045567
0.544872, 0.553609, -0.045567
0.528852, 0.531761, -0.042262
0.541354, 0.537058, -0.036238
0.541354, 0.537058, -0.036238
0.508737, 0.542391, -0.031836
0.508737, 0.542391, -0.031836
0.507062, 0.584877, -0.025433
0.507062, 0.584877, -0.025433
0.468080, 0.565354, -0.029179
0.468080, 0.565354, -0.029179
0.468080, 0.565354, -0.029179
0.426855, 0.553946, -0.034560
0.426855, 0.553946, -0.034560
0.374615, 0.522368, -0.038325
0.355130, 0.511894, -0.032186
0.355130, 0.511894, -0.032186
0.342979, 0.500781, -0.030095
0.342979, 0.500781, -0.030095
0.299895, 0.506462, -0.038843
0.299895, 0.506462, -0.038843
0.287743, 0.526518, -0.046348
0.287743, 0.526518, -0.046348
0.287743, 0.526518, -0.046348
0.263984, 0.523094, -0.046496
0.263984, 0.523094, -0.046496
0.304077, 0.421629, -0.021837
0.315013, 0.423030, -0.032889
0.315013, 0.423030, -0.032889
0.228968, 0.453703, -0.026514
0.228968, 0.453703, -0.026514
0.176912, 0.410357, -0.031773
0.176912, 0.410357, -0.031773
0.182241, 0.404096, -0.027073
0.182241, 0.404096, -0.027073
0.182241, 0.404096, -0.027073
0.163855, 0.360764, -0.026728
0.163855, 0.360764, -0.026728
0.248869, 0.343338, -0.038125
0.248869, 0.343338, -0.038125
0.248869, 0.343338, -0.038125
0.148009, 0.389174, -0.042308
0.148009, 0.389174, -0.042308
0.223459, 0.363405, -0.049743
0.223459, 0.363405, -0.049743
0.144488, 0.389104, -0.044425
0.145279, 0.395981, -0.045669
0.145279, 0.395981, -0.045669
0.191974, 0.368445, -0.045622
0.191974, 0.368445, -0.045622
0.175081, 0.368857, -0.045481
0.175081, 0.368857, -0.045481
0.175081, 0.368857, -0.045481
0.239193, 0.340422, -0.042218
0.239193, 0.340422, -0.042218
0.251870, 0.330039, -0.047344
0.251870, 0.330039, -0.047344
0.245801, 0.331513, -0.043348
0.248975, 0.333353, -0.045330
0.248975, 0.333353, -0.045330
0.250567, 0.339182, -0.047713
0.250567, 0.339182, -0.047713
0.250567, 0.339182, -0.047713
0.253452, 0.329115, -0.051640
0.253452, 0.329115, -0.051640
0.248720, 0.333169, -0.048959
0.248720, 0.333169, -0.048959
0.251463, 0.341772, -0.049280
0.251463, 0.341772, -0.049280
0.251486, 0.333022, -0.048350
0.249279, 0.339055, -0.042076
0.249279, 0.339055, -0.042076
0.252544, 0.339404, -0.046120
0.252544, 0.339404, -0.046120
0.252544, 0.339404, -0.046120
0.249849, 0.341756, -0.045308
0.249849, 0.341756, -0.045308
0.226615, 0.339730, -0.044315
0.226615, 0.339730, -0.044315
0.179721, 0.376500, -0.042024
0.179721, 0.376500, -0.042024
0.241729, 0.338982, -0.047774
0.244948, 0.336928, -0.045443
0.244948, 0.336928, -0.045443
0.244948, 0.336928, -0.045443
0.233508, 0.344634, -0.044373
0.233508, 0.344634, -0.044373
0.246459, 0.346563, -0.050489
0.246459, 0.346563, -0.050489
0.279281, 0.373720, -0.040215
0.279281, 0.373720, -0.040215
0.260820, 0.355387, -0.048471
0.260820, 0.355387, -0.048471
0.259610, 0.351044, -0.044128
0.280488, 0.650612, -0.042249
0.280488, 0.650612, -0.042249
0.280488, 0.650612, -0.042249
0.237382, 0.351785, -0.024903
0.237382, 0.351785, -0.024903
0.208569, 0.376053, -0.023307
0.208569, 0.376053, -0.023307
0.236715, 0.406145, -0.031491
0.236715, 0.406145, -0.031491
0.278914, 0.369086, -0.030143
0.278914, 0.369086, -0.030143
0.297900, 0.391579, -0.032509
0.297900, 0.391579, -0.032509
0.324114, 0.404742, -0.042205
0.324114, 0.404742, -0.042205
0.263619, 0.500853, -0.055633
0.263619, 0.500853, -0.055633
0.281194, 0.521962, -0.055818
0.281194, 0.521962, -0.055818
0.283707, 0.521190, -0.053062
0.283707, 0.521190, -0.053062
0.281292, 0.522703, -0.064344
0.281292, 0.522703, -0.064344
0.292184, 0.516617, -0.064915
0.292184, 0.516617, -0.064915
0.306192, 0.522397, -0.060150
0.306192, 0.522397, -0.060150
0.313919, 0.525785, -0.058162
0.313919, 0.525785, -0.058162
0.317931, 0.530854, -0.059150
0.317931, 0.530854, -0.059150
0.384853, 0.509280, -0.054189
0.384853, 0.509280, -0.054189
0.436340, 0.466975, -0.050030
0.436340, 0.466975, -0.050030
0.369804, 0.515979, -0.043426
0.369804, 0.515979, -0.043426
0.362877, 0.515277, -0.039666
0.362877, 0.515277, -0.039666
0.444064, 0.479614, -0.047628
0.444064, 0.479614, -0.047628
0.443908, 0.507171, -0.049939
0.443908, 0.507171, -0.049939
0.479863, 0.486150, -0.052035
0.479863, 0.486150, -0.052035
0.448602, 0.556644, -0.036145
0.448602, 0.556644, -0.036145
0.510386, 0.491204, -0.043460
0.510386, 0.491204, -0.043460
0.522041, 0.509194, -0.048852
0.522041, 0.509194, -0.048852
0.459860, 0.526246, -0.057888
0.459860, 0.526246, -0.057888
0.515790, 0.487416, -0.066165
0.515790, 0.487416, -0.066165
0.472998, 0.525318, -0.058969
0.472998, 0.525318, -0.058969
0.487434, 0.524643, -0.064142
0.487434, 0.524643, -0.064142
0.497280, 0.518615, -0.065012
0.497280, 0.518615, -0.065012
0.500392, 0.537062, -0.063292
0.500392, 0.537062, -0.063292
0.510218, 0.529081, -0.066595
0.510218, 0.529081, -0.066595
0.521697, 0.543989, -0.061876
0.521697, 0.543989, -0.061876
0.526153, 0.536231, -0.060639
0.526153, 0.536231, -0.060639
0.530447, 0.535914, -0.063431
0.530447, 0.535914, -0.063431
0.533675, 0.547226, -0.061687
0.533675, 0.547226, -0.061687
0.546944, 0.554133, -0.063669
0.546944, 0.554133, -0.063669
0.553242, 0.561597, -0.062247
0.553242, 0.561597, -0.062247
0.560009, 0.560501, -0.061846
0.560009, 0.560501, -0.061846
0.568820, 0.557628, -0.061510
0.568820, 0.557628, -0.061510
0.582654, 0.560460, -0.062209
0.582654, 0.560460, -0.062209
0.596724, 0.580555, -0.060909
0.596724, 0.580555, -0.060909
0.603818, 0.583244, -0.055831
0.603818, 0.583244, -0.055831
0.615905, 0.582262, -0.057008
0.615905, 0.582262, -0.057008
0.624999, 0.584343, -0.053844
0.624999, 0.584343, -0.053844
0.631925, 0.589651, -0.046144
0.631925, 0.589651, -0.046144
0.643386, 0.588974, -0.046892
0.643386, 0.588974, -0.046892
0.651997, 0.595173, -0.054212
0.651997, 0.595173, -0.054212
0.658896, 0.597050, -0.056433
0.658896, 0.597050, -0.056433
0.662946, 0.591027, -0.061029
0.662946, 0.591027, -0.061029
0.665160, 0.596301, -0.058007
0.665160, 0.596301, -0.058007
0.663604, 0.594925, -0.053568
0.663604, 0.594925, -0.053568
0.664004, 0.592615, -0.059626
0.664004, 0.592615, -0.059626
0.663195, 0.593862, -0.054740
0.663195, 0.593862, -0.054740
0.662324, 0.592244, -0.051577
0.662324, 0.592244, -0.051577
0.663082, 0.595781, -0.054060
0.663082, 0.595781, -0.054060
0.660640, 0.591206, -0.056908
0.660640, 0.591206, -0.056908
0.662102, 0.591681, -0.055252
0.662102, 0.591681, -0.055252
0.660797, 0.592814, -0.057837
0.660797, 0.592814, -0.057837
0.661738, 0.588635, -0.055962
0.661738, 0.588635, -0.055962
0.660092, 0.587436, -0.055246
0.557594, 0.705482, -0.020542
0.563368, 0.705452, -0.021390
0.563649, 0.707039, -0.021646
0.563649, 0.707039, -0.021646
0.564235, 0.705511, -0.022349
0.564235, 0.705511, -0.022349
0.564778, 0.705089, -0.022409
0.566361, 0.703332, -0.020785
0.566361, 0.703332, -0.020785
0.567887, 0.701754, -0.021098
0.567887, 0.701754, -0.021098
0.567967, 0.699909, -0.021467
0.567967, 0.699909, -0.021467
0.567094, 0.700369, -0.021861
0.567094, 0.700369, -0.021861
0.568115, 0.699674, -0.022455
0.568115, 0.699674, -0.022455
0.565940, 0.699336, -0.021996
0.565940, 0.699336, -0.021996
0.565607, 0.699092, -0.021416
0.565607, 0.699092, -0.021416
0.564087, 0.699135, -0.021513
0.564087, 0.699135, -0.021513
0.564013, 0.699744, -0.022406
0.564013, 0.699744, -0.022406
0.564083, 0.699741, -0.022603
0.564083, 0.699741, -0.022603
0.563860, 0.699359, -0.022428
0.563860, 0.699359, -0.022428
0.563403, 0.699538, -0.022101
0.563403, 0.699538, -0.022101
0.562891, 0.698426, -0.022179
0.562891, 0.698426, -0.022179
0.563162, 0.698274, -0.022023
0.563162, 0.698274, -0.022023
